Perm	Perm_cm	Source	E_10TM83	N_10TM83	Dataset_Source
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689219	6320108	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689585	6320057	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689972	6319994	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689846	6319736	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689390	6319693	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688993	6319571	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690430	6321837	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690694	6321678	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690074	6322782	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687989	6324096	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688332	6324104	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688270	6323673	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688913	6323870	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689327	6324393	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689994	6324586	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689764	6324940	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689808	6325352	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689993	6325376	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690161	6325276	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688124	6324993	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688286	6325588	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688401	6325441	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687602	6324641	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687258	6325014	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687334	6325272	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687508	6325535	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687616	6325927	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687627	6325992	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687743	6324251	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	686747	6323875	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691316	6323027	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691328	6322808	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689849	6322952	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690019	6323181	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690666	6322779	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691141	6322439	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691448	6322165	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691496	6321679	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691222	6321841	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691323	6321371	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691073	6321089	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687801	6321846	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691999	6321691	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	692280	6322155	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	692091	6322464	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691678	6322290	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691772	6322839	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	692419	6322858	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691793	6323185	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691664	6323300	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691469	6323454	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691313	6323602	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691900	6322222	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688061	6322013	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688509	6321667	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688730	6321474	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687588	6326216	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687244	6322826	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687617	6322822	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687891	6323140	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687775	6323142	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688166	6322929	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687935	6322514	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688394	6322670	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688691	6322686	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688656	6323248	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689111	6322834	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689535	6322741	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689288	6322189	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689498	6321995	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689702	6321666	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688947	6321768	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688826	6321596	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687495	6326483	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687211	6326535	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687380	6327126	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689041	6325649	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688887	6325559	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688645	6325997	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688575	6326051	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688657	6325438	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688461	6325326	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688180	6325106	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688699	6324844	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688414	6326594	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690363	6322636	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690467	6322759	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690720	6322664	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690861	6322546	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690878	6322407	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691021	6322316	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690870	6322235	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690740	6322150	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688165	6327198	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687995	6327112	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689349	6326021	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689284	6325937	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689447	6326267	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689219	6326466	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687704	6324077	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687446	6324044	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687260	6323996	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687073	6323841	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688954	6321294	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689197	6321133	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689751	6320734	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691033	6320499	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690941	6320958	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687979	6327017	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689898	6321306	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	692340	6323157	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687768	6325057	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687986	6325105	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688589	6324793	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689363	6325135	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688983	6325319	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689150	6325365	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689140	6325779	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689168	6326490	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	692335	6323286	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687779	6323902	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688094	6326938	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688765	6327505	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687740	6326353	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687301	6324270	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687191	6324487	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687099	6324456	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687404	6324490	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687479	6324577	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687662	6324509	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	686761	6324538	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	686804	6321579	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	686745	6321942	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687032	6322012	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687257	6321867	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690053	6322451	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690180	6321991	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690326	6321892	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690471	6321946	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690337	6322078	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690187	6322307	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689751	6322182	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687616	6326263	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687810	6327102	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687808	6327205	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687699	6327263	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688653	6327611	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688615	6327449	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688449	6327794	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688330	6328024	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687932	6328120	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687788	6327773	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689086	6327743	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689225	6327512	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689035	6327235	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688778	6327112	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689152	6327289	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688986	6326692	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688926	6326816	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688495	6326300	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687953	6326426	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687780	6326520	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687845	6326722	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687743	6326808	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687603	6326929	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687502	6327385	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688898	6327152	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687792	6323757	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688279	6324858	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688575	6329386	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688484	6329798	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688492	6328940	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688883	6329128	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689609	6328935	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687454	6329156	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687457	6327677	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687594	6326480	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687621	6326670	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687620	6326123	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689235	6327654	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689613	6327609	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689770	6327400	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689272	6328005	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689595	6328021	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689310	6328420	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689188	6328615	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689828	6328321	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690142	6328544	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688130	6329396	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688053	6328626	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688139	6328682	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687939	6329073	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687561	6326837	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688017	6326547	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688610	6326802	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688703	6326993	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688864	6327386	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688545	6327688	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688428	6328165	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688129	6328004	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687780	6328162	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689192	6327104	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688218	6326998	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687789	6327353	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687509	6327322	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687345	6328005	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687192	6328164	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687370	6328526	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687690	6328284	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687038	6329018	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687496	6329041	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687716	6329059	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687955	6327126	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687894	6325401	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689379	6326961	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690018	6326775	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690312	6325652	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690108	6325999	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690641	6325939	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690840	6326347	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690804	6325813	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691068	6325596	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691548	6325197	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	686928	6323736	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	686871	6324117	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687006	6324078	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687318	6324103	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687566	6324097	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688245	6325745	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688332	6325028	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688587	6324895	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688672	6325733	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688099	6326241	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687775	6325880	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	687862	6324528	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690339	6325109	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689196	6325347	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689594	6324257	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690102	6324050	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690285	6327001	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689985	6326460	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689336	6326411	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689611	6326259	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689821	6326149	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689142	6326041	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689151	6325539	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	688815	6325836	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689175	6323811	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689611	6326725	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689378	6323612	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690226	6323443	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690296	6323153	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690484	6323683	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690831	6323418	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690824	6324044	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	691166	6323774	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690320	6324492	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690829	6324239	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690098	6323808	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	689458	6323315	Alberta Geological Survey
0		Environmental Assessment - Petro-Canada MacKay River SAGD Expansion Project	690294	6319610	Alberta Geological Survey
0		AGS Field Data	704088	6367397	Alberta Geological Survey
0		AGS Field Data	711249	6333657	Alberta Geological Survey
0		AGS Field Data	709802	6334493	Alberta Geological Survey
0		AGS Field Data	699125	6355010	Alberta Geological Survey
0		AGS Field Data	699565	6349258	Alberta Geological Survey
0		AGS Field Data	699761	6343763	Alberta Geological Survey
0		AGS Field Data	692816	6352078	Alberta Geological Survey
0		AGS Field Data	697476	6353713	Alberta Geological Survey
0		AGS Field Data	700940	6340038	Alberta Geological Survey
0		AGS Field Data	702084	6343942	Alberta Geological Survey
0		AGS Field Data	686667	6320677	Alberta Geological Survey
0		AGS Field Data	706647	6370848	Alberta Geological Survey
0		AGS Field Data	709566	6374785	Alberta Geological Survey
0		AGS Field Data	719106	6333972	Alberta Geological Survey
