Name,Code,Lat,Lon,Year,Month,Snod,Tair,Tsur,Ts25cm,Ts50cm,Ts75cm,Ts100cm,VWC_top
Ivotuk 4,88015,68.48,-155.744,2009,Mar,0.52,-28.11,-9.94,-9.97,-8.99,-8.01,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Apr,0.57,-12.59,-8.58,-8.69,-8.77,-8.62,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,May,0.28,-0.64,-1.08,-1.64,-2.35,-3.2,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Jun,0,8.49,7.2,3.86,-0.42,-1.33,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Jul,0,12.39,10.49,7.49,2.17,-0.26,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Aug,0,6.02,5.81,4.24,1.88,0.32,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Sep,0,-1.48,1.81,1.39,0.58,0.04,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Oct,0.26,-8.84,-0.25,-0.28,-0.15,-0.17,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Nov,0.36,-24.84,-1.59,-1.2,-0.2,-0.2,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2009,Dec,0.43,-17.78,-2.08,-1.4,-0.5,-0.25,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Jan,0.51,-27.84,-4.75,-3.66,-2.69,-1.87,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Feb,0.54,-25.58,-7.29,-6.57,-5.86,-5.11,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Mar,0.6,-25.83,-9.08,-8.34,-7.7,-6.95,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Apr,0.61,-12.75,-7.97,-7.61,-7.43,-7.12,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,May,0.59,-4.56,-4.31,-4.37,-4.77,-5.11,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Jun,0,9.08,5.42,4.27,-0.67,-1.66,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Jul,0,10.67,8.03,7.33,1.27,-0.61,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Aug,0,9.14,7.46,6.79,2.59,0.37,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Sep,0,2.82,3.2,2.98,1.34,0.3,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Oct,0.1,-12.06,-1.07,-1.53,-0.18,-0.17,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Nov,0.3,-13.99,-0.87,-1.02,-0.25,-0.19,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2010,Dec,0.41,-25.47,-1.99,-2.48,-0.78,-0.28,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Jan,0.44,-19.7,-4.15,-4.97,-3.5,-2.44,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Feb,0.48,-17.55,-6.09,-6.56,-5.77,-5.11,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Mar,0.5,-16.57,-7.31,-7.8,-6.98,-6.31,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Apr,0.58,-18.74,-7.98,-8.44,-7.78,-7.19,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,May,0.42,-1.52,-3.2,-3.24,-4.27,-4.78,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Jun,0,7.74,5.1,4.71,-0.49,-1.44,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Jul,0,10.56,7.77,8.03,1.72,-0.49,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Aug,0,6.74,5.81,5.53,2.12,0.36,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Sep,0,0.33,1.67,1.43,0.63,0.04,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Oct,0.13,-10.37,-0.52,-0.49,-0.19,-0.24,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Nov,0.4,-24.87,-1.3,-1.01,-0.25,-0.27,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2011,Dec,0.42,-25.33,-2.91,-2.12,-0.83,-0.37,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Jan,0.47,-32.15,-7.57,-5.9,-4.64,-3.62,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Feb,0.6,-22.68,-8.99,-7.78,-7.02,-6.32,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Mar,0.7,-34.73,-10.87,-10.32,-9.28,-8.28,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Apr,0.7,-13.29,-9.45,-9.27,-8.96,-8.54,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,May,0.57,-4.75,-4.09,-4.27,-4.89,-5.43,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Jun,0,9.73,3.55,-0.58,-1.55,-2.24,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Jul,0,11.57,7.36,2.14,-0.47,-1.21,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Aug,0,8.42,5.51,2.5,0.61,-0.51,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Sep,0,-0.21,0.84,0.36,0.03,-0.4,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Oct,0.44,-6.98,-0.09,-0.17,-0.22,-0.43,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Nov,0.59,-21.99,-0.33,-0.17,-0.24,-0.46,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2012,Dec,0.58,-27.83,-1.29,-0.33,-0.26,-0.48,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Jan,0.62,-27.15,-3.41,-1.98,-1.26,-0.95,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Feb,0.67,-32.41,-8,-6.47,-5.78,-4.79,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Mar,0.73,-20.34,-8.16,-7.46,-6.95,-6.36,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Apr,0.8,-19.83,-7.82,-7.49,-7.08,-6.71,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,May,0.85,-6.4,-4.72,-4.95,-5.31,-5.44,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Jun,0,10.18,3.01,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Jul,0,11.65,7.66,1.94,-0.24,-1.05,-1.42,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Aug,0,6.6,5.83,2.61,0.81,-0.52,-0.85,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Sep,0,-2.07,1.9,0.43,0.04,-0.4,-0.66,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Oct,0,-5.24,1.46,-0.18,-0.2,-0.41,-0.61,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Nov,0,-16.76,0.75,-0.18,-0.21,-0.44,-0.61,-999.99
Ivotuk 4,88015,68.48,-155.744,2013,Dec,0,-19.88,0.43,-0.22,-0.23,-0.45,-0.62,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Jan,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Feb,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Mar,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Apr,0.61,-9.8,-6.27,-6.34,-6.24,-5.63,-5.58,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,May,0.35,-0.38,-0.43,-1.56,-2.33,-2.83,-3.21,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Jun,0,6.59,5.38,-0.53,-1.06,-1.5,-1.78,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Jul,0,9.31,10.26,1.41,0,-0.87,-1.11,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Aug,0,6.8,11.13,2.47,1.09,-0.51,-0.75,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Sep,0.02,-0.22,-999.99,0.28,-0.03,-0.39,-0.59,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Oct,0.24,-9.31,-999.99,-0.2,-0.23,-0.4,-0.56,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Nov,0.39,-13.85,-0.68,-0.2,-0.23,-0.43,-0.55,-999.99
Ivotuk 4,88015,68.48,-155.744,2014,Dec,0.42,-24.22,-1.35,-0.79,-0.26,-0.43,-0.55,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Jan,0.51,-22.17,-2.86,-2.21,-0.84,-1.07,-0.7,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Feb,0.46,-17.59,-5.44,-4.91,-3.91,-3.6,-2.97,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Mar,0.55,-20.89,-6.36,-5.91,-5.52,-4.87,-4.59,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Apr,0.61,-14.01,-5.91,-5.73,-5.66,-5.24,-5.16,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,May,0,3.33,-999.99,-2.15,-2.96,-3.28,-3.63,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Jun,0,10.52,-999.99,-0.28,-0.87,-1.44,-1.71,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Jul,0,10.06,-999.99,1.59,0.51,-0.89,-1.06,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Aug,0,5.49,-999.99,2.19,1,-0.47,-0.69,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Sep,0.17,-3.44,-999.99,0.15,-0.05,-0.38,-0.55,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Oct,0.27,-9.56,-999.99,-0.2,-0.22,-0.39,-0.54,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Nov,0.4,-16.88,-999.99,-0.21,-0.23,-0.42,-0.53,-999.99
Ivotuk 4,88015,68.48,-155.744,2015,Dec,0.51,-26.15,-1.16,-0.92,-0.28,-0.43,-0.53,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Jan,0.54,-19.75,-3.31,-3.37,-1.81,-1.76,-1.15,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Feb,0.57,-18.8,-6.2,-6.17,-5.28,-4.7,-4.12,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Mar,0.58,-24.23,-7.58,-7.45,-6.79,-6.06,-5.67,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Apr,-999.99,-13.12,-6.87,-7.07,-6.85,-6.43,-6.25,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,May,-999.99,1.25,-999.99,-2.72,-3.33,-3.9,-4.16,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Aug,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Sep,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Oct,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Nov,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Ivotuk 4,88015,68.48,-155.744,2016,Dec,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Jan,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Feb,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Mar,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Apr,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Aug,0.02,6.1,-999.99,5.01,4.34,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Sep,0.02,-0.78,-999.99,1.09,1.12,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Oct,0.19,-7.36,-999.99,-0.07,0.06,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Nov,0.23,-16.81,-999.99,-4.95,-2.89,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2012,Dec,0.21,-22.78,-999.99,-11.94,-9.9,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Jan,0.3,-19.95,-999.99,-11.83,-10.73,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Feb,0.26,-23.71,-999.99,-14.7,-13.43,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Mar,0.27,-16.66,-999.99,-13.77,-12.97,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Apr,0.25,-15.7,-999.99,-13.38,-12.88,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,May,0.18,-5.34,-999.99,-7.63,-8.06,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Jun,0.02,10.66,-999.99,3.22,1.27,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Jul,0.02,10.07,-999.99,6.32,4.6,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Aug,0,6.84,-999.99,5.72,4.8,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Sep,0.02,-1.75,-999.99,1.18,1.09,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Oct,0.16,-3.64,-999.99,-0.05,0.03,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Nov,0.21,-15.3,-999.99,-1.69,-0.77,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2013,Dec,-999.99,-16.96,-999.99,-7.21,-5.77,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Jan,-999.99,-13.79,-999.99,-7.93,-7.36,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Feb,0.33,-19.03,-999.99,-8.94,-8.2,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Mar,0.24,-13.75,-999.99,-11.1,-10.48,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Apr,0.27,-9.28,-999.99,-9.41,-9.25,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,May,0.06,-0.77,-999.99,-1.49,-1.93,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Jun,0,6.31,-999.99,2.37,0.92,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Jul,0.01,8.39,-999.99,5.48,3.92,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Aug,0.01,8.55,-999.99,6.56,5.35,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Sep,0.01,1.74,-999.99,1.64,1.45,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Oct,0.04,-9.42,-999.99,-2.29,-0.95,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Nov,0.06,-9.14,-999.99,-6.82,-5.07,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2014,Dec,0.07,-19.76,-999.99,-11.5,-9.77,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Jan,0.18,-16.88,-999.99,-9.82,-9.1,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Feb,0.16,-13.47,-999.99,-12.43,-11.52,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Mar,0.25,-16.01,-999.99,-10.55,-9.91,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Apr,0.7,-8.06,-999.99,-8.24,-8.13,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,May,0.29,4.19,-999.99,-1.72,-2.39,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Jun,0.01,7.69,-999.99,3.49,1.63,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Jul,0.01,10.83,-999.99,6.99,5.19,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Aug,0,4.96,-999.99,5,4.27,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Sep,0.04,-2.34,-999.99,0.95,0.86,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Oct,0.05,-7.28,-999.99,-1.54,-0.58,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Nov,0.15,-13.84,-999.99,-3.37,-2.36,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2015,Dec,0.1,-21.47,-999.99,-9.84,-8.07,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Jan,0.11,-14.09,-999.99,-10.84,-9.68,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Feb,0.16,-11.74,-999.99,-10.06,-9.51,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Mar,0.11,-17.8,-999.99,-11.7,-10.79,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Apr,0.07,-5.95,-999.99,-7.72,-7.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,May,0,2.72,-999.99,0.15,-0.53,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Jun,0,7.76,-999.99,4.13,2.2,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Jul,0,12.32,-999.99,8.02,6.06,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Aug,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Sep,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Oct,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Nov,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KAUA2,77012,67.5734,-158.4317,2016,Dec,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Jan,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Feb,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Mar,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Apr,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Aug,0,3.82,-999.99,3.15,2.33,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Sep,0.01,-3.3,-999.99,0.49,0.31,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Oct,0.07,-9.48,-999.99,-0.61,-0.18,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Nov,0.1,-16.58,-999.99,-3.64,-2.06,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2012,Dec,0.05,-20.31,-999.99,-12.24,-10.89,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Jan,0.03,-18.88,-999.99,-14.13,-13.43,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Feb,0.04,-20.01,-999.99,-16.77,-16.24,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Mar,0.04,-16.6,-999.99,-15.57,-15.37,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Apr,0.05,-15.71,-999.99,-14.86,-15.02,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,May,0.01,-6.44,-999.99,-8.26,-9.44,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Jun,0.02,8.63,-999.99,2.16,-0.71,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Jul,0.03,8.03,-999.99,4.82,2.83,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Aug,0.03,4.4,-999.99,3.71,2.62,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Sep,0.03,-4.22,-999.99,0.44,0.24,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Oct,0.08,-6.06,-999.99,-0.17,-0.16,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Nov,0.1,-17.42,-999.99,-2.21,-0.97,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2013,Dec,0.1,-17.12,-999.99,-7.02,-5.86,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Jan,0.1,-13.62,-999.99,-10.69,-10.09,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Feb,0.11,-18.19,-999.99,-12.28,-11.47,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Mar,0.09,-13.63,-999.99,-12.69,-12.39,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Apr,0.07,-10.04,-999.99,-10.51,-10.7,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,May,0.03,-2.87,-999.99,-2.98,-4.04,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Jun,0.02,3.86,-999.99,1.67,-0.68,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Jul,0.07,6.13,-999.99,4.45,2.72,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Aug,-999.99,5.82,-999.99,4.53,3.35,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Sep,0.06,-2.09,-999.99,0.52,0.31,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Oct,-999.99,-11.75,-999.99,-0.26,-0.15,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Nov,0.09,-9.88,-999.99,-3.04,-1.44,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2014,Dec,0.06,-16.25,-999.99,-7.89,-6.71,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Jan,0.05,-15.67,-999.99,-10.49,-9.74,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Feb,0.05,-13.97,-999.99,-12.75,-12.45,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Mar,0.07,-15.11,-999.99,-11.69,-11.54,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Apr,0.07,-8.06,-999.99,-8.81,-9.22,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Jul,0,8.58,-999.99,5.83,3.88,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Aug,0,2.33,-999.99,3.27,2.51,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Sep,-999.99,-5.61,-999.99,0.24,0.1,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Oct,-999.99,-8.39,-999.99,-0.26,-0.17,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Nov,-999.99,-16.03,-999.99,-2.46,-1.15,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2015,Dec,0.01,-19.31,-999.99,-7.98,-6.64,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Jan,-999.99,-14.01,-999.99,-10.58,-10.01,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Feb,0,-11.99,-999.99,-11.22,-10.95,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Mar,0,-16.08,-999.99,-12.1,-11.75,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Apr,0,-6.95,-999.99,-8.74,-9.28,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,May,-999.99,0.94,-999.99,-0.88,-2.16,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Jun,-999.99,4.67,-999.99,3.06,0.77,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Jul,-999.99,9.24,-999.99,7.05,4.95,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Aug,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Sep,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Oct,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Nov,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
KLIA2,77013,67.9835,-155.013,2016,Dec,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
